feature,coef,abs_coef,pct_change
site_id_65,0.21788317611926641,0.21788317611926641,24.34417954375878
site_rain_75,0.2131625791504764,0.2131625791504764,23.758584054316188
site_rain_136,0.2054757053403558,0.2054757053403558,22.810914410577034
site_rain_72,0.2051037178201209,0.2051037178201209,22.765238778976826
site_rain_74,0.20262978962524206,0.20262978962524206,22.46190176511602
site_rain_17,0.19657985904856037,0.19657985904856037,21.723252402811255
site_id_96,0.1857612268529514,0.1857612268529514,20.41347110150433
site_rain_40,-0.18473072925534392,0.18473072925534392,-16.86718939454415
site_rain_143,0.18468260424158503,0.18468260424158503,20.2836604298094
site_id_24,-0.18380378518781593,0.18380378518781593,-16.790094202991448
site_rain_78,-0.18337994171255717,0.18337994171255717,-16.754818752235746
site_rain_99,0.1831155832141205,0.1831155832141205,20.09532100911158
station_km,0.18205243755916098,0.18205243755916098,19.96771003694473
site_rain_124,-0.17765611162890776,0.17765611162890776,-16.27697122507714
site_rain_16,0.17707018194794064,0.17707018194794064,19.37148674220641
covid,-0.1752271279332163,0.1752271279332163,-16.07336217180072
site_rain_63,-0.16892094170177602,0.16892094170177602,-15.54243285379785
site_rain_107,0.16866547756159903,0.16866547756159903,18.37240904149866
site_rain_2,0.16650008802847702,0.16650008802847702,18.116363984640536
temp_mean,0.16621222943627242,0.16621222943627242,18.08236806763075
site_rain_83,0.16061647082573927,0.16061647082573927,17.423452924164586
site_rain_100,0.15950120889545363,0.15950120889545363,17.292568016439326
site_id_71,0.1583167642732715,0.1583167642732715,17.153723707959735
site_rain_65,-0.15611832470545828,0.15611832470545828,-14.454203742919136
site_rain_88,-0.15579287227830121,0.15579287227830121,-14.426358124927985
site_id_7,-0.154602423712156,0.154602423712156,-14.324426445485027
site_rain_4,-0.15148486909937153,0.15148486909937153,-14.056911386211823
site_rain_123,-0.1482771510913413,0.1482771510913413,-13.78078756628841
site_rain_3,0.14237359332820235,0.14237359332820235,15.300732392685724
site_rain_5,-0.14055991192034376,0.14055991192034376,-13.112839239317896
site_rain_23,0.13527275719888085,0.13527275719888085,14.484900757726082
site_id_121,0.1310977619395451,0.1310977619395451,14.007923222105001
site_rain_24,0.13013368075885354,0.13013368075885354,13.89806329433041
rainy_slots,-0.12892631042721328,0.12892631042721328,-12.096126085186487
site_id_74,-0.12558698571765334,0.12558698571765334,-11.802095848969874
site_id_70,0.11877867850324775,0.11877867850324775,12.612065599670984
site_id_93,0.11651658191714921,0.11651658191714921,12.357614135922246
site_rain_91,-0.1156575557266246,0.1156575557266246,-10.921978634360608
site_rain_87,0.11495460722388988,0.11495460722388988,12.182251377795762
site_id_88,-0.11348951472484546,0.11348951472484546,-10.728644329061144
site_rain_1,-0.11329586311284451,0.11329586311284451,-10.711355113141718
site_rain_94,-0.1124310977963883,0.1124310977963883,-10.634107994389542
site_rain_26,-0.11131926122281599,0.11131926122281599,-10.534692470561403
site_rain_11,-0.11010196780075984,0.11010196780075984,-10.425720628306435
site_id_126,0.10455447222201827,0.10455447222201827,11.021586814437544
site_rain_140,0.10310169021868318,0.10310169021868318,10.860413754139863
site_id_27,0.10276396317477712,0.10276396317477712,10.822979515949594
site_rain_6,0.10272452721269282,0.10272452721269282,10.81860919130586
site_rain_36,-0.10158654911245235,0.10158654911245235,-9.65970127681911
site_rain_7,0.10056938930840628,0.10056938930840628,10.58003697648866
site_rain_90,-0.09929998718146826,0.09929998718146826,-9.452896242770304
site_id_44,0.09731923431924325,0.09731923431924325,10.221218141885835
site_rain_101,0.09693740701733056,0.09693740701733056,10.17914070521746
site_rain_129,0.0953468102944671,0.0953468102944671,10.004029427715144
site_rain_22,0.09351364738267118,0.09351364738267118,9.802558841443364
site_id_92,0.09314601447647106,0.09314601447647106,9.762199226844048
site_rain_33,-0.09181028302557455,0.09181028302557455,-8.772179221005583
site_rain_35,-0.09030038043275851,0.09030038043275851,-8.63433005465668
site_rain_52,0.08955184017797084,0.08955184017797084,9.368402861747803
site_id_30,0.08872704879379659,0.08872704879379659,9.278233935754866
site_rain_13,0.08845994172785591,0.08845994172785591,9.249048845262564
site_rain_131,-0.0884407182149311,0.0884407182149311,-8.464262685334845
site_rain_32,-0.08780184709397898,0.08780184709397898,-8.405764461806331
site_rain_42,0.08624420709179399,0.08624420709179399,9.007249923827466
site_rain_128,0.08496801317608348,0.08496801317608348,8.868224265424951
site_rain_111,-0.08435821538163639,0.08435821538163639,-8.089803934029959
site_rain_102,0.07977639896554407,0.07977639896554407,8.304487064477595
site_id_22,-0.07945272935852428,0.07945272935852428,-7.637832087404672
site_rain_127,0.07924947047299039,0.07924947047299039,8.247433377298696
site_rain_119,0.07827765385761651,0.07827765385761651,8.14228782234494
site_rain_59,0.07733609853710634,0.07733609853710634,8.040513796330284
site_rain_62,0.07674357026212741,0.07674357026212741,7.976515699276154
site_rain_41,0.07640916692069823,0.07640916692069823,7.940414028226583
site_rain_57,-0.0760100682575421,0.0760100682575421,-7.319312481790419
site_rain_98,0.0757057346379633,0.0757057346379633,7.8645119555012855
site_id_43,-0.07540907720204525,0.07540907720204525,-7.263595476540807
site_rain_14,-0.07501746186661389,0.07501746186661389,-7.227271366301579
radiation_mean,0.07438605845066946,0.07438605845066946,7.722259611779747
site_rain_79,-0.0730258942299462,0.0730258942299462,-7.042324096020702
site_rain_61,0.07286830271321712,0.07286830271321712,7.55888754501024
site_id_136,-0.07192828448582017,0.07192828448582017,-6.940236829417001
site_rain_58,-0.07076257377796412,0.07076257377796412,-6.831692813849433
site_rain_106,0.06943193248817098,0.06943193248817098,7.189909721708121
site_rain_97,0.06928002831205123,0.06928002831205123,7.17362836341795
sun_min,0.06768955869567155,0.06768955869567155,7.003307444855333
site_rain_108,0.06751006965062728,0.06751006965062728,6.984103246908613
site_rain_86,0.0674676749835568,0.0674676749835568,6.979567787609953
site_id_68,-0.0674366753566539,0.0674366753566539,-6.521308621026522
site_rain_121,0.0662892358176119,0.0662892358176119,6.853573128074841
site_rain_10,-0.06487439329715526,0.06487439329715526,-6.28148272757919
site_id_8,0.064379986162156,0.064379986162156,6.649757609662932
site_rain_73,0.06437351286402798,0.06437351286402798,6.64906723622114
site_id_131,0.06368609272798398,0.06368609272798398,6.575779712458418
site_rain_112,0.06330286302399951,0.06330286302399951,6.5349445330739275
commute_share,0.06001547613338084,0.06001547613338084,6.185297979654392
n_slots,0.05937344886303248,0.05937344886303248,6.117146002696261
site_rain_67,-0.05829830804307315,0.05829830804307315,-5.66315089499283
