cluster,weather_resilience_index,rain_penalty_pct,rain_penalty_count,log_median_daily_count,rain_share,commute_share,station_km,n_sites
1,0.9487584193205832,0.05124158067941672,22.891882827756604,6.369393260568951,0.6985269266934325,0.28002487916842855,20.97054938578909,13
2,0.8191230912199539,0.18087690878004611,46.76375796100224,5.285704664985096,0.5860546885836619,0.3144156444093192,17.877075848859,68
3,0.9468503222860714,0.053149677713928645,21.02814633508209,6.090878587091664,0.5952328491985232,0.279915345249826,12.929181577625366,60
