site_id,site_lat,site_lon,rain_penalty_pct,rain_penalty_count,median_daily_count,rain_share,commute_share,station_km,weather_resilience_index,log_median_daily_count,used_in_clustering,cluster
143,50.83066,3.26286,0.0,0.0,4487.0,0.6306196840826246,0.2733750809760311,12.830132959268717,1.0,8.409162447202533,True,3
145,50.7885856,4.4908759,0.1138114642963494,27.575483155997233,0.0,0.5719298245614035,0.2431767430320072,9.391628479388176,0.8861885357036505,0.0,True,2
146,50.7881478,4.4902818,0.1142304674164761,27.438271917168663,0.0,0.5669014084507042,0.2117647058823529,9.354907518656448,0.8857695325835239,0.0,False,
147,50.7797555,4.4975769,0.1244935106119683,28.84967412397114,126.0,0.616580310880829,0.3083525916143942,9.998865590946028,0.8755064893880317,4.844187086458591,True,2
148,50.76699493,4.44471001,0.1245049021103583,25.46509521733913,290.0,0.6197916666666666,0.3028481839561013,6.939364605519242,0.8754950978896416,5.673323267171493,True,3
149,50.88297881,4.43356644,0.1305386742086044,29.441054604833223,269.0,0.6256684491978609,0.3709583768808374,10.97113278038771,0.8694613257913956,5.598421958998375,True,2
15,51.21371,2.92743,0.0764608826733234,42.17678543235877,604.0,0.6949658703071673,0.2816901408450704,24.190891925121935,0.9235391173266764,6.405228458030842,True,1
150,50.8687535,4.56136297,0.1710378557871345,37.208519350380314,81.0,0.6204379562043796,0.3413665254237288,16.38544883738312,0.8289621442128654,4.406719247264253,True,2
151,50.8690262,4.6854839,0.1709737613942268,41.414133890632655,181.0,0.625,0.2771084337349397,24.37404848149087,0.8290262386057732,5.204006687076795,True,2
152,50.968901168564656,4.149169474840164,0.1302681432909348,33.5169619006995,262.0,0.6829268292682927,0.3851851851851852,23.36117875728726,0.8697318567090652,5.572154032177765,True,1
16,50.83332,3.27777,0.0,0.0,713.0,0.6007718696397941,0.2697361195611813,13.479489200325746,1.0,6.570882962339584,True,3
17,50.83339,3.27773,0.0,0.0,695.5,0.6015358361774744,0.2871693327121188,13.472665508656112,1.0,6.54606779321986,True,3
18,51.21378,2.92765,0.0703160504678961,42.233064885966144,651.5,0.6949658703071673,0.2770914562766732,24.174025487073553,0.929683949532104,6.480811139196849,True,1
19,50.93433,4.01471,0.1717193019031392,84.25778074223906,535.0,0.5940848692670382,0.3094688221709007,14.826482043752955,0.8282806980968608,6.284134161070802,True,2
2,51.27512,4.47169,0.0,0.0,697.5,0.5959897610921502,0.2851621695081857,9.31583903073585,1.0,6.5489351786970165,True,3
20,51.17416,3.20048,0.0511955150748284,25.41639969514017,592.0,0.6945876288659794,0.2638207945900254,19.260863752522994,0.9488044849251716,6.385194398997726,True,1
21,50.86015,5.50161,0.1025188877839626,22.50033937499262,241.5,0.6015358361774744,0.3224142556045219,7.125898345000482,0.8974811122160373,5.491001710377538,True,3
22,50.81330800184882,4.935984252796022,0.0263003101337462,8.311887374027663,387.0,0.6847269624573379,0.3041649874717457,31.05017209521469,0.9736996898662538,5.961005339623274,True,1
23,50.81324,4.93447,0.0,0.0,610.0,0.6847269624573379,0.2919223832177313,30.984328472692663,1.0,6.415096959171596,True,1
24,50.8133795491886,4.935044252605416,0.0,0.0,343.0,0.6847269624573379,0.2625756563632315,31.019754697671654,1.0,5.840641657373398,True,1
25,51.13679500160176,5.597669323604317,0.1499699624393239,74.64278015883042,561.0,0.5950141110065852,0.352278495616059,26.68260332680003,0.8500300375606761,6.331501849893691,True,2
26,50.86995,4.45444,0.2226192191983385,114.28702144478495,556.0,0.5646706586826348,0.2723304511678089,10.601734570670924,0.7773807808016614,6.322565239927284,True,2
27,50.92127,4.34013,0.1623613232029624,45.247920428327745,311.0,0.5634395670475045,0.2707825203252032,13.91142386119664,0.8376386767970375,5.7430031878094825,True,2
28,50.75488,5.30314,0.3796672636478281,22.619414944857873,47.0,0.5908450704225352,0.3125,20.630337665049943,0.6203327363521719,3.871201010907891,True,2
29,50.79286,5.52825,0.1294584170068314,13.765500242991948,117.0,0.5846372688477952,0.3356643356643357,14.689558472509235,0.8705415829931686,4.770684624465665,True,2
3,51.27503,4.47222,0.0,0.0,639.0,0.5959897610921502,0.3110202855998932,9.351459262332474,1.0,6.461468176353717,True,3
30,50.94374,5.17691,0.1292934611340327,42.415547525006474,361.0,0.5904292751583392,0.2391304347826087,19.416171618456012,0.8707065388659672,5.8916442118257715,True,3
31,50.94366,5.1775,0.1503846697831131,51.044301205018115,360.0,0.5908450704225352,0.31647264652446,19.37394401977293,0.8496153302168868,5.8888779583328805,True,2
32,50.97971,5.20961,0.1912550152747265,13.988206725561838,78.0,0.5904292751583392,0.2702702702702703,18.31271834798906,0.8087449847252735,4.3694478524670215,True,2
33,50.97978,5.20936,0.1944282989119663,14.159326758700026,74.0,0.5904292751583392,0.3657333220882179,18.33186949641661,0.8055717010880337,4.31748811353631,True,2
34,50.75486,5.3033,0.3672051718859829,23.194506516926424,53.0,0.5863836017569546,0.3235294117647059,20.62663805497211,0.632794828114017,3.9889840465642745,True,2
35,50.88112,5.6314,0.1912260927678647,74.178559401462,383.0,0.591261451726568,0.2812135355892649,13.26242712277787,0.8087739072321353,5.950642552587727,True,2
36,50.88131,5.63012,0.2007204194329694,41.13901864048796,218.0,0.5871559633027523,0.3008849557522124,13.170354893112744,0.7992795805670306,5.389071729816501,True,2
37,51.23299,5.29211,0.1416734911441628,33.572833142327916,267.0,0.5534324133050248,0.3275862068965517,18.4884776952233,0.8583265088558372,5.5909869805108565,True,2
38,51.23277,5.29189,0.1645204662225787,39.78208822370513,256.0,0.5534324133050248,0.3444444444444444,18.471548283766797,0.8354795337774212,5.54907608489522,True,2
39,51.13425,5.47817,0.2962880274161504,56.55743029798819,176.0,0.5923566878980892,0.3739837398373983,24.406543725322923,0.7037119725838497,5.176149732573829,True,2
